["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(100, 3)
1.9034441777777778e+14 5.5927870365933248e-04 -2.6367631099816982e+00
1.9041398810591294e+14 5.4612294492052411e-04 -2.6380359298866076e+00
1.9048355843404809e+14 5.3304182790169571e-04 -2.6393185948142106e+00
1.9055312876218325e+14 5.2003514172025073e-04 -2.6406114966215593e+00
1.9062269909031841e+14 5.0710269573937231e-04 -2.6419150324743348e+00
1.9069226941845353e+14 4.9424431793214569e-04 -2.6432296011760932e+00
1.9076183974658869e+14 4.8145985306455454e-04 -2.6445555992403111e+00
1.9083141007472384e+14 4.6874916072761944e-04 -2.6458934167390815e+00
1.9090098040285900e+14 4.5611211322392123e-04 -2.6472434328528887e+00
1.9097055073099416e+14 4.4354859334568112e-04 -2.6486060112115779e+00
1.9104012105912931e+14 4.3105849204350789e-04 -2.6499814949287108e+00
1.9110969138726447e+14 4.1864170602308931e-04 -2.6513702013462463e+00
1.9117926171539962e+14 4.0629813528763529e-04 -2.6527724164868789e+00
1.9124883204353475e+14 3.9402768064849425e-04 -2.6541883890985436e+00
1.9131840237166991e+14 3.8183024122968688e-04 -2.6556183243320248e+00
1.9138797269980506e+14 3.6970571198088442e-04 -2.6570623769125610e+00
1.9145754302794022e+14 3.5765398123412752e-04 -2.6585206437344051e+00
1.9152711335607538e+14 3.4567492832559573e-04 -2.6599931557543455e+00
1.9159668368421053e+14 3.3376842128742825e-04 -2.6614798690201922e+00
1.9166625401234569e+14 3.2193431465950685e-04 -2.6629806546111352e+00
1.9173582434048084e+14 3.1017244741727613e-04 -2.6644952872204457e+00
1.9180539466861597e+14 2.9848264105028792e-04 -2.6660234320244287e+00
1.9187496499675112e+14 2.8686469780182810e-04 -2.6675646292860336e+00
1.9194453532488628e+14 2.7531839908761146e-04 -2.6691182761677443e+00
1.9201410565302144e+14 2.6384350411470510e-04 -2.6706836047841542e+00
1.9208367598115659e+14 2.5243974870469755e-04 -2.6722596553834390e+00
1.9215324630929175e+14 2.4110684434297500e-04 -2.6738452431542665e+00
1.9222281663742691e+14 2.2984447745206659e-04 -2.6754389164121921e+00
1.9229238696556206e+14 2.1865230891221857e-04 -2.6770389033015172e+00
1.9236195729369719e+14 2.0752997381819082e-04 -2.6786430428052301e+00
1.9243152762183234e+14 1.9647708149227980e-04 -2.6802486941623433e+00
1.9250109794996750e+14 1.8549321574628158e-04 -2.6818526160952270e+00
1.9257066827810266e+14 1.7457793539746229e-04 -2.6834508032520059e+00
1.9264023860623781e+14 1.6373077504495720e-04 -2.6850382608273073e+00
1.9270980893437297e+14 1.5295124610405079e-04 -2.6866086881403013e+00
1.9277937926250812e+14 1.4223883810670306e-04 -2.6881540253073886e+00
1.9284894959064328e+14 1.3159302028583209e-04 -2.6896637882017727e+00
1.9291851991877844e+14 1.2101324347073900e-04 -2.6911240673358048e+00
1.9298809024691356e+14 1.1049894235663825e-04 -2.6925159741898237e+00
1.9305766057504872e+14 1.0004953826531821e-04 -2.6938131444259805e+00
1.9312723090318388e+14 8.9664442640519467e-05 -2.6949775552245039e+00
1.9319680123131903e+14 7.9343061780946992e-05 -2.6959521627039638e+00
1.9326637155945419e+14 6.9084803916724387e-05 -2.6966471317842045e+00
1.9333594188758934e+14 5.8889091275481027e-05 -2.6969120530959825e+00
1.9340551221572450e+14 4.8755384123716481e-05 -2.6964741200071085e+00
1.9347508254385966e+14 3.8683238165826472e-05 -2.6947811394576848e+00
1.9354465287199478e+14 2.8672475777735893e-05 -2.6905195580824564e+00
1.9361422320012994e+14 1.8723890712090324e-05 -2.6796097905794434e+00
1.9368379352826509e+14 8.8446363619026602e-06 -2.6398497251518664e+00
1.9375336385640025e+14 1.2359081164705998e-06 -1.8187712418351459e-01
1.9382293418453541e+14 1.0818472317432582e-05 3.5353357162289545e-01
1.9389250451267056e+14 2.0527705078159796e-05 3.8206946165536743e-01
1.9396207484080572e+14 3.0187063720599808e-05 3.9086471056149014e-01
1.9403164516894088e+14 3.9792070467948128e-05 3.9433218851992685e-01
1.9410121549707600e+14 4.9342186959745980e-05 3.9559744444978601e-01
1.9417078582521116e+14 5.8837573376468266e-05 3.9573882974095259e-01
1.9424035615334631e+14 6.8278582586287032e-05 3.9522784994862697e-01
1.9430992648148147e+14 7.7665627984500145e-05 3.9430346483517204e-01
1.9437949680961662e+14 8.6999137926201274e-05 3.9309975967308680e-01
1.9444906713775178e+14 9.6279536935730257e-05 3.9169781337196979e-01
1.9451863746588694e+14 1.0550723696761353e-04 3.9014954273689967e-01
1.9458820779402209e+14 1.1468263304904024e-04 3.8848972754984379e-01
1.9465777812215725e+14 1.2380610108723343e-04 3.8674252979701262e-01
1.9472734845029238e+14 1.3287799689460581e-04 3.8492523956485469e-01
1.9479691877842753e+14 1.4189865597020196e-04 3.8305053303240283e-01
1.9486648910656269e+14 1.5086839381237520e-04 3.8112788940814757e-01
1.9493605943469784e+14 1.5978750662404233e-04 3.7916451116180211e-01
1.9500562976283300e+14 1.6865627234306414e-04 3.7716593976011958e-01
1.9507520009096816e+14 1.7747495194580056e-04 3.7513647854998744e-01
1.9514477041910331e+14 1.8624379097416634e-04 3.7307949010474090e-01
1.9521434074723847e+14 1.9496302127483252e-04 3.7099760975014662e-01
1.9528391107537359e+14 2.0363286290387173e-04 3.6889290191169372e-01
1.9535348140350875e+14 2.1225352618864040e-04 3.6676697669477121e-01
1.9542305173164391e+14 2.2082521390803686e-04 3.6462107832211021e-01
1.9549262205977906e+14 2.2934812357978143e-04 3.6245615332691561e-01
1.9556219238791422e+14 2.3782244981732559e-04 3.6027290398208905e-01
1.9563176271604938e+14 2.4624838674440865e-04 3.5807183084548716e-01
1.9570133304418453e+14 2.5462613043399898e-04 3.5585326713694798e-01
