["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(100, 3)
1.9034441777777778e+14 5.5621938481418892e-04 -2.6361266488547068e+00
1.9041398810591294e+14 5.4310970777422254e-04 -2.6374044369460723e+00
1.9048355843404809e+14 5.3007531677877777e-04 -2.6386925820400480e+00
1.9055312876218325e+14 5.1711602201404822e-04 -2.6399915148070288e+00
1.9062269909031841e+14 5.0423165439477909e-04 -2.6413016691992448e+00
1.9069226941845353e+14 4.9142206364222207e-04 -2.6426234783763531e+00
1.9076183974658869e+14 4.7868711617305153e-04 -2.6439573703755426e+00
1.9083141007472384e+14 4.6602669284431103e-04 -2.6453037635638084e+00
1.9090098040285900e+14 4.5344068655380886e-04 -2.6466630617953908e+00
1.9097055073099416e+14 4.4092899974609477e-04 -2.6480356493715402e+00
1.9104012105912931e+14 4.2849154181157133e-04 -2.6494218856988847e+00
1.9110969138726447e+14 4.1612822643569966e-04 -2.6508220996713332e+00
1.9117926171539962e+14 4.0383896890241214e-04 -2.6522365837659505e+00
1.9124883204353475e+14 3.9162368338935526e-04 -2.6536655877439901e+00
1.9131840237166991e+14 3.7948228027397866e-04 -2.6551093119890212e+00
1.9138797269980506e+14 3.6741466347257093e-04 -2.6565679003496565e+00
1.9145754302794022e+14 3.5542072784735808e-04 -2.6580414324054571e+00
1.9152711335607538e+14 3.4350035670296301e-04 -2.6595299150285152e+00
1.9159668368421053e+14 3.3165341938078829e-04 -2.6610332730743664e+00
1.9166625401234569e+14 3.1987976900517856e-04 -2.6625513389641640e+00
1.9173582434048084e+14 3.0817924036795704e-04 -2.6640838408776841e+00
1.9180539466861597e+14 2.9655164799985157e-04 -2.6656303891903281e+00
1.9187496499675112e+14 2.8499678442796587e-04 -2.6671904605672156e+00
1.9194453532488628e+14 2.7351441864785958e-04 -2.6687633791783689e+00
1.9201410565302144e+14 2.6210429481826326e-04 -2.6703482940078800e+00
1.9208367598115659e+14 2.5076613119604863e-04 -2.6719441511075499e+00
1.9215324630929175e+14 2.3949961932003810e-04 -2.6735496592140207e+00
1.9222281663742691e+14 2.2830442344934837e-04 -2.6751632463950612e+00
1.9229238696556206e+14 2.1718018027335059e-04 -2.6767830047154924e+00
1.9236195729369719e+14 2.0612649887950463e-04 -2.6784066185456914e+00
1.9243152762183234e+14 1.9514296100447661e-04 -2.6800312703436799e+00
1.9250109794996750e+14 1.8422912154813861e-04 -2.6816535149318175e+00
1.9257066827810266e+14 1.7338450936599974e-04 -2.6832691091297538e+00
1.9264023860623781e+14 1.6260862833230341e-04 -2.6848727768759479e+00
1.9270980893437297e+14 1.5190095867599439e-04 -2.6864578793466287e+00
1.9277937926250812e+14 1.4126095860021010e-04 -2.6880159422414178e+00
1.9284894959064328e+14 1.3068806618945811e-04 -2.6895359622248352e+00
1.9291851991877844e+14 1.2018170164578820e-04 -2.6910033628615611e+00
1.9298809024691356e+14 1.0974126990833553e-04 -2.6923983744382798e+00
1.9305766057504872e+14 9.9366163792904787e-05 -2.6936934307355722e+00
1.9312723090318388e+14 8.9055767901165825e-05 -2.6948488091922989e+00
1.9319680123131903e+14 7.8809463852534870e-05 -2.6958049591647466e+00
1.9326637155945419e+14 6.8626638021719024e-05 -2.6964681602017757e+00
1.9333594188758934e+14 5.8506694645476189e-05 -2.6966816032604477e+00
1.9340551221572450e+14 4.8449081826670605e-05 -2.6961610926970612e+00
1.9347508254385966e+14 3.8453353462876853e-05 -2.6943319567813866e+00
1.9354465287199478e+14 2.8519353623978281e-05 -2.6898291976717985e+00
1.9361422320012994e+14 1.8647973099332470e-05 -2.6784246017666788e+00
1.9368379352826509e+14 8.8468928506972861e-06 -2.6372624308554369e+00
1.9375336385640025e+14 1.1890697618662594e-06 -2.3778031220879567e-01
1.9382293418453541e+14 1.0665563305208729e-05 3.4962278557256976e-01
1.9389250451267056e+14 2.0295922034551050e-05 3.7987274127958653e-01
1.9396207484080572e+14 2.9876843933823110e-05 3.8922018811531289e-01
1.9403164516894088e+14 3.9403331802016515e-05 3.9295251273607507e-01
1.9410121549707600e+14 4.8874731338400802e-05 3.9436899967105976e-01
1.9417078582521116e+14 5.8291153375869339e-05 3.9460546782136602e-01
1.9424035615334631e+14 6.7652918567777596e-05 3.9415789494036246e-01
1.9430992648148147e+14 7.6960412848279863e-05 3.9327740378350384e-01
1.9437949680961662e+14 8.6214037854764799e-05 3.9210479172849544e-01
1.9444906713775178e+14 9.5414190664974252e-05 3.9072513040859724e-01
1.9451863746588694e+14 1.0456125453126192e-04 3.8919284731116210e-01
1.9458820779402209e+14 1.1365559440575217e-04 3.8754436787878166e-01
1.9465777812215725e+14 1.2269755482897921e-04 3.8580496634198863e-01
1.9472734845029238e+14 1.3168745914580719e-04 3.8399270089230148e-01
1.9479691877842753e+14 1.4062560953784274e-04 3.8212078522673359e-01
1.9486648910656269e+14 1.4951228763202323e-04 3.8019907654076335e-01
1.9493605943469784e+14 1.5834775552595165e-04 3.7823504186798085e-01
1.9500562976283300e+14 1.6713225715358788e-04 3.7623440471415803e-01
1.9507520009096816e+14 1.7586601993522930e-04 3.7420158924898506e-01
1.9514477041910331e+14 1.8454925665848152e-04 3.7214003274605889e-01
1.9521434074723847e+14 1.9318216756450743e-04 3.7005241006215478e-01
1.9528391107537359e+14 2.0176494260374343e-04 3.6794079812542835e-01
1.9535348140350875e+14 2.1029776383027835e-04 3.6580679869676253e-01
1.9542305173164391e+14 2.1878080791303309e-04 3.6365163160665803e-01
1.9549262205977906e+14 2.2721424873440519e-04 3.6147620674716280e-01
1.9556219238791422e+14 2.3559826003616031e-04 3.5928118056708613e-01
1.9563176271604938e+14 2.4393301811011228e-04 3.5706700113812395e-01
1.9570133304418453e+14 2.5221870448240922e-04 3.5483394463628121e-01
1.9577090337231969e+14 2.6045550857331479e-04 3.5258214532060417e-01
1.9584047370045481e+14 2.6864363031529708e-04 3.5031162054905707e-01
1.9591004402858997e+14 2.7678328268452998e-04 3.4802229193991790e-01
1.9597961435672512e+14 2.8487469413730613e-04 3.4571400348274933e-01
1.9604918468486028e+14 2.9291811091256860e-04 3.4338653727438440e-01
1.9611875501299544e+14 3.0091379919761839e-04 3.4103962728410736e-01
1.9618832534113059e+14 3.0886204710602315e-04 3.3867297154453940e-01
1.9625789566926575e+14 3.1676316648136414e-04 3.3628624302592242e-01
1.9632746599740091e+14 3.2461749447751576e-04 3.3387909939843752e-01
1.9639703632553603e+14 3.3242539492175021e-04 3.3145119180190369e-01
1.9646660665367119e+14 3.4018725943537736e-04 3.2900217280438104e-01
1.9653617698180634e+14 3.4790350829825314e-04 3.2653170357318012e-01
1.9660574730994150e+14 3.5557459105910232e-04 3.2403946038350906e-01
1.9667531763807666e+14 3.6320098686982462e-04 3.2152514044173069e-01
1.9674488796621181e+14 3.7078320455087848e-04 3.1898846713918710e-01
1.9681445829434697e+14 3.7832178237854339e-04 3.1642919470518327e-01
1.9688402862248212e+14 3.8581728759703928e-04 3.1384711230719475e-01
1.9695359895061725e+14 3.9327031566273980e-04 3.1124204761609214e-01
1.9702316927875241e+14 4.0068148921760253e-04 3.0861386981342992e-01
1.9709273960688756e+14 4.0805145681185911e-04 3.0596249210760174e-01
1.9716230993502272e+14 4.1538089137218171e-04 3.0328787371248994e-01
1.9723188026315788e+14 4.2267048844953737e-04 3.0059002132714679e-01
("port 1","mode 1",1,"port 2",1,"transmission")
(100, 3)
1.9034441777777778e+14 9.0890507383827227e-07 -1.5540664112465004e+00
1.9041398810591294e+14 8.5187296927226142e-07 -1.5393126766809355e+00
1.9048355843404809e+14 7.9649539219868252e-07 -1.5239610491366016e+00
1.9055312876218325e+14 7.4275133982569904e-07 -1.5079254132404400e+00
1.9062269909031841e+14 6.9062183821973943e-07 -1.4911029195300143e+00
1.9069226941845353e+14 6.4009014856897656e-07 -1.4733692390107118e+00
1.9076183974658869e+14 5.9114201411250587e-07 -1.4545721078617329e+00
1.9083141007472384e+14 5.4376597026873380e-07 -1.4345224103359859e+00
1.9090098040285900e+14 4.9795375296789607e-07 -1.4129816490344287e+00
1.9097055073099416e+14 4.5370086066708995e-07 -1.3896440009836482e+00
1.9104012105912931e+14 4.1100735996838733e-07 -1.3641100693438413e+00
1.9110969138726447e+14 3.6987908490463949e-07 -1.3358475675061543e+00
1.9117926171539962e+14 3.3032948811897453e-07 -1.3041308512641410e+00
1.9124883204353475e+14 2.9238260484679059e-07 -1.2679451352173359e+00
1.9131840237166991e+14 2.5607798600526405e-07 -1.2258297279830066e+00
1.9138797269980506e+14 2.2147926389889862e-07 -1.1756121716228087e+00
1.9145754302794022e+14 1.8868974155327524e-07 -1.1139403361016806e+00
1.9152711335607538e+14 1.5788226214833927e-07 -1.0354303134182725e+00
1.9159668368421053e+14 1.2935951289984703e-07 -9.3108644454223155e-01
1.9166625401234569e+14 1.0368071477768164e-07 -7.8549145443790380e-01
1.9173582434048084e+14 8.1922688254490405e-08 -5.7311868338379413e-01
1.9180539466861597e+14 6.6091436608908215e-08 -2.6177674636471215e-01
1.9187496499675112e+14 5.9002055375191572e-08 1.4663683010570805e-01
1.9194453532488628e+14 6.1838799252995031e-08 5.5789081297362986e-01
1.9201410565302144e+14 7.1983181171008645e-08 8.7455957044534283e-01
1.9208367598115659e+14 8.5737603177758175e-08 1.0916795604286229e+00
1.9215324630929175e+14 1.0070379537329157e-07 1.2412439353300713e+00
1.9222281663742691e+14 1.1564568605089730e-07 1.3492473019744085e+00
1.9229238696556206e+14 1.2993390851200946e-07 1.4314621106689791e+00
1.9236195729369719e+14 1.4322908117782217e-07 1.4970942534537577e+00
1.9243152762183234e+14 1.5533468831712333e-07 1.5516523489379870e+00
1.9250109794996750e+14 1.6612888510472294e-07 1.5985690027553325e+00
1.9257066827810266e+14 1.7553135668190687e-07 1.6400757300262252e+00
1.9264023860623781e+14 1.8348629163212219e-07 1.6776834855331784e+00
1.9270980893437297e+14 1.8995317063756275e-07 1.7124561590727745e+00
1.9277937926250812e+14 1.9490156031431828e-07 1.7451727378901967e+00
1.9284894959064328e+14 1.9830806975202059e-07 1.7764277530567134e+00
1.9291851991877844e+14 2.0015453446759571e-07 1.8066966295593918e+00
1.9298809024691356e+14 2.0042693375770027e-07 1.8363808935494714e+00
1.9305766057504872e+14 1.9911477447091985e-07 1.8658421960853138e+00
1.9312723090318388e+14 1.9621079973630250e-07 1.8954311137985460e+00
1.9319680123131903e+14 1.9171095888376625e-07 1.9255154593031727e+00
1.9326637155945419e+14 1.8561463467763634e-07 1.9565129379432151e+00
1.9333594188758934e+14 1.7792518760929723e-07 1.9889345522849404e+00
1.9340551221572450e+14 1.6865097097219489e-07 2.0234490138331562e+00
