["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(100, 3)
1.9034441777777778e+14 4.5978695286761836e-04 -2.6077217673549065e+00
1.9041398810591294e+14 4.4869838630115136e-04 -2.6093512056990766e+00
1.9048355843404809e+14 4.3768569782780872e-04 -2.6109943109781719e+00
1.9055312876218325e+14 4.2674851498663831e-04 -2.6126506569503527e+00
1.9062269909031841e+14 4.1588644835979658e-04 -2.6143197716228141e+00
1.9069226941845353e+14 4.0509909190064683e-04 -2.6160011359949280e+00
1.9076183974658869e+14 3.9438602341553268e-04 -2.6176941825756099e+00
1.9083141007472384e+14 3.8374680519907036e-04 -2.6193982936413995e+00
1.9090098040285900e+14 3.7318098481193591e-04 -2.6211127991196128e+00
1.9097055073099416e+14 3.6268809599128042e-04 -2.6228369740347297e+00
1.9104012105912931e+14 3.5226765969656595e-04 -2.6245700353127797e+00
1.9110969138726447e+14 3.4191918526424241e-04 -2.6263111378841617e+00
1.9117926171539962e+14 3.3164217167109151e-04 -2.6280593698319339e+00
1.9124883204353475e+14 3.2143610889030501e-04 -2.6298137464120614e+00
1.9131840237166991e+14 3.1130047932881062e-04 -2.6315732026034335e+00
1.9138797269980506e+14 3.0123475932567845e-04 -2.6333365839745282e+00
1.9145754302794022e+14 2.9123842071421757e-04 -2.6351026353440541e+00
1.9152711335607538e+14 2.8131093240066731e-04 -2.6368699867841952e+00
1.9159668368421053e+14 2.7145176198641594e-04 -2.6386371363375387e+00
1.9166625401234569e+14 2.6166037737872895e-04 -2.6404024286409991e+00
1.9173582434048084e+14 2.5193624840737011e-04 -2.6421640284198928e+00
1.9180539466861597e+14 2.4227884840415180e-04 -2.6439198876046883e+00
1.9187496499675112e+14 2.3268765575728951e-04 -2.6456677043035071e+00
1.9194453532488628e+14 2.2316215540696611e-04 -2.6474048715315455e+00
1.9201410565302144e+14 2.1370184028481954e-04 -2.6491284126651116e+00
1.9208367598115659e+14 2.0430621267652563e-04 -2.6508348998242171e+00
1.9215324630929175e+14 1.9497478550386551e-04 -2.6525203499033609e+00
1.9222281663742691e+14 1.8570708352221520e-04 -2.6541800909710358e+00
1.9229238696556206e+14 1.7650264442845362e-04 -2.6558085892196952e+00
1.9236195729369719e+14 1.6736101988095665e-04 -2.6573992222879457e+00
1.9243152762183234e+14 1.5828177644603867e-04 -2.6589439789798002e+00
1.9250109794996750e+14 1.4926449647992439e-04 -2.6604330562610103e+00
1.9257066827810266e+14 1.4030877898986793e-04 -2.6618543103779602e+00
1.9264023860623781e+14 1.3141424052081260e-04 -2.6631924969847605e+00
1.9270980893437297e+14 1.2258051614899847e-04 -2.6644281994497558e+00
1.9277937926250812e+14 1.1380726073026700e-04 -2.6655362856329741e+00
1.9284894959064328e+14 1.0509415062862252e-04 -2.6664836321139225e+00
1.9291851991877844e+14 9.6440886304010616e-05 -2.6672256757789050e+00
1.9298809024691356e+14 8.7847196449817840e-05 -2.6677010219741981e+00
1.9305766057504872e+14 7.9312844914152290e-05 -2.6678226989323419e+00
1.9312723090318388e+14 7.0837642770583761e-05 -2.6674633444385125e+00
1.9319680123131903e+14 6.2421470438471630e-05 -2.6664287714755135e+00
1.9326637155945419e+14 5.4064320529939270e-05 -2.6644076809149553e+00
1.9333594188758934e+14 4.5766387333182355e-05 -2.6608679788781080e+00
1.9340551221572450e+14 3.7528273287157882e-05 -2.6548193881857078e+00
1.9347508254385966e+14 2.9351536935908655e-05 -2.6441864303656764e+00
