["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(100, 3)
1.9034441777777778e+14 4.6648229725085349e-04 -2.6094849507269644e+00
1.9041398810591294e+14 4.5529053494279813e-04 -2.6110562608906775e+00
1.9048355843404809e+14 4.4417197343749851e-04 -2.6126388114526833e+00
1.9055312876218325e+14 4.3312626178435221e-04 -2.6142323352506067e+00
1.9062269909031841e+14 4.2215304320400519e-04 -2.6158365324054600e+00
1.9069226941845353e+14 4.1125195509211245e-04 -2.6174510678630329e+00
1.9076183974658869e+14 4.0042262906839920e-04 -2.6190755685778946e+00
1.9083141007472384e+14 3.8966469109041825e-04 -2.6207096203064895e+00
1.9090098040285900e+14 3.7897776161120061e-04 -2.6223527639070388e+00
1.9097055073099416e+14 3.6836145579195755e-04 -2.6240044910852522e+00
1.9104012105912931e+14 3.5781538376549170e-04 -2.6256642393898617e+00
1.9110969138726447e+14 3.4733915094270685e-04 -2.6273313864024606e+00
1.9117926171539962e+14 3.3693235836326714e-04 -2.6290052428755448e+00
1.9124883204353475e+14 3.2659460308842711e-04 -2.6306850446531085e+00
1.9131840237166991e+14 3.1632547862840688e-04 -2.6323699430317986e+00
1.9138797269980506e+14 3.0612457540110367e-04 -2.6340589933563034e+00
1.9145754302794022e+14 2.9599148122806868e-04 -2.6357511413202430e+00
1.9152711335607538e+14 2.8592578183465677e-04 -2.6374452065285077e+00
1.9159668368421053e+14 2.7592706139402081e-04 -2.6391398626720188e+00
1.9166625401234569e+14 2.6599490306682691e-04 -2.6408336135052815e+00
1.9173582434048084e+14 2.5612888956148084e-04 -2.6425247635596301e+00
1.9180539466861597e+14 2.4632860369602197e-04 -2.6442113823198858e+00
1.9187496499675112e+14 2.3659362896541868e-04 -2.6458912600433275e+00
1.9194453532488628e+14 2.2692355010496006e-04 -2.6475618530616178e+00
1.9201410565302144e+14 2.1731795365197165e-04 -2.6492202154309568e+00
1.9208367598115659e+14 2.0777642850231613e-04 -2.6508629130155374e+00
1.9215324630929175e+14 1.9829856646103969e-04 -2.6524859145286621e+00
1.9222281663742691e+14 1.8888396278937661e-04 -2.6540844520013027e+00
1.9229238696556206e+14 1.7953221675504560e-04 -2.6556528404973010e+00
1.9236195729369719e+14 1.7024293219252334e-04 -2.6571842423766676e+00
1.9243152762183234e+14 1.6101571809173571e-04 -2.6586703553815219e+00
1.9250109794996750e+14 1.5185018923202949e-04 -2.6601009943316849e+00
1.9257066827810266e+14 1.4274596691209838e-04 -2.6614635216266369e+00
1.9264023860623781e+14 1.3370267982434547e-04 -2.6627420589435626e+00
1.9270980893437297e+14 1.2471996517394567e-04 -2.6639163754037516e+00
1.9277937926250812e+14 1.1579747018966383e-04 -2.6649602862578097e+00
1.9284894959064328e+14 1.0693485428373847e-04 -2.6658392907925696e+00
1.9291851991877844e+14 9.8131792271084051e-05 -2.6665069918399058e+00
1.9298809024691356e+14 8.9387979392996882e-05 -2.6668994950362834e+00
1.9305766057504872e+14 8.0703139507105402e-05 -2.6669263199612829e+00
1.9312723090318388e+14 7.2077039025672106e-05 -2.6664549965165172e+00
1.9319680123131903e+14 6.3509511978753627e-05 -2.6652835586503230e+00
1.9326637155945419e+14 5.5000507942748960e-05 -2.6630881751544466e+00
1.9333594188758934e+14 4.6550191340199551e-05 -2.6593150643662864e+00
1.9340551221572450e+14 3.8159169676807488e-05 -2.6529326969457729e+00
1.9347508254385966e+14 2.9829098727150690e-05 -2.6417760931913188e+00
1.9354465287199478e+14 2.1564662408480043e-05 -2.6204063528628150e+00
1.9361422320012994e+14 1.3382754453284553e-05 -2.5702261524141510e+00
1.9368379352826509e+14 5.4040686969248207e-06 -2.3628589608671322e+00
1.9375336385640025e+14 3.5540769595657040e-06 -1.1642556793375468e-01
1.9382293418453541e+14 1.1256126446341226e-05 2.6162812678297664e-01
1.9389250451267056e+14 1.9203403073555817e-05 3.2749479935284170e-01
1.9396207484080572e+14 2.7133786727602853e-05 3.5315366935711762e-01
1.9403164516894088e+14 3.5022212256461428e-05 3.6598055863926471e-01
1.9410121549707600e+14 4.2862446383837463e-05 3.7310020292248031e-01
1.9417078582521116e+14 5.0652381780369426e-05 3.7718245469362599e-01
1.9424035615334631e+14 5.8391250497375037e-05 3.7945240390759205e-01
1.9430992648148147e+14 6.6078829384448720e-05 3.8055090954327081e-01
1.9437949680961662e+14 7.3715153539601397e-05 3.8084565087990269e-01
1.9444906713775178e+14 8.1300395558909925e-05 3.8056260629929700e-01
1.9451863746588694e+14 8.8834808681228437e-05 3.7984827632159568e-01
1.9458820779402209e+14 9.6318697683884957e-05 3.7880177204152771e-01
1.9465777812215725e+14 1.0375240298576076e-04 3.7749252242686360e-01
1.9472734845029238e+14 1.1113629153071111e-04 3.7597059714749148e-01
1.9479691877842753e+14 1.1847075130308270e-04 3.7427300400496205e-01
1.9486648910656269e+14 1.2575618792892170e-04 3.7242768055351189e-01
1.9493605943469784e+14 1.3299302247488098e-04 3.7045610839422277e-01
1.9500562976283300e+14 1.4018168998266122e-04 3.6837507437876549e-01
1.9507520009096816e+14 1.4732263843080217e-04 3.6619788684580534e-01
1.9514477041910331e+14 1.5441632796668503e-04 3.6393523396969324e-01
1.9521434074723847e+14 1.6146323029747394e-04 3.6159580136411817e-01
1.9528391107537359e+14 1.6846382816129943e-04 3.5918672413099911e-01
1.9535348140350875e+14 1.7541861484732287e-04 3.5671392305129246e-01
1.9542305173164391e+14 1.8232809372466469e-04 3.5418235783677809e-01
1.9549262205977906e+14 1.8919277776669358e-04 3.5159622066768670e-01
1.9556219238791422e+14 1.9601318905744202e-04 3.4895908551018501e-01
1.9563176271604938e+14 2.0278985826854712e-04 3.4627402466085855e-01
1.9570133304418453e+14 2.0952332411208738e-04 3.4354370051436872e-01
1.9577090337231969e+14 2.1621413275660370e-04 3.4077043844088351e-01
1.9584047370045481e+14 2.2286283721529240e-04 3.3795628509739700e-01
1.9591004402858997e+14 2.2946999670246809e-04 3.3510305541726870e-01
1.9597961435672512e+14 2.3603617597067503e-04 3.3221237068285259e-01
1.9604918468486028e+14 2.4256194461221887e-04 3.2928568952146231e-01
1.9611875501299544e+14 2.4904787635789404e-04 3.2632433331083616e-01
1.9618832534113059e+14 2.5549454835474143e-04 3.2332950703074625e-01
1.9625789566926575e+14 2.6190254043029421e-04 3.2030231640665779e-01
1.9632746599740091e+14 2.6827243437308856e-04 3.1724378212868037e-01
1.9639703632553603e+14 2.7460481319785076e-04 3.1415485155464395e-01
1.9646660665367119e+14 2.8090026043082545e-04 3.1103640844183028e-01
1.9653617698180634e+14 2.8715935940841323e-04 3.0788928096363949e-01
1.9660574730994150e+14 2.9338269259932220e-04 3.0471424837845723e-01
1.9667531763807666e+14 2.9957084094969511e-04 3.0151204651220304e-01
1.9674488796621181e+14 3.0572438326582040e-04 2.9828337228891538e-01
1.9681445829434697e+14 3.1184389563151596e-04 2.9502888747107214e-01
1.9688402862248212e+14 3.1792995087049633e-04 2.9174922167466161e-01
1.9695359895061725e+14 3.2398311805343976e-04 2.8844497492461857e-01
1.9702316927875241e+14 3.3000396206180960e-04 2.8511671960709883e-01
1.9709273960688756e+14 3.3599304320076868e-04 2.8176500216482442e-01
1.9716230993502272e+14 3.4195091687332573e-04 2.7839034440020544e-01
