["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(100, 3)
1.9034441777777778e+14 6.6683460896596808e-04 -2.6577533072030119e+00
1.9041398810591294e+14 6.5138685265320987e-04 -2.6587623551175552e+00
1.9048355843404809e+14 6.3602103125919365e-04 -2.6597797112485964e+00
1.9055312876218325e+14 6.2073698769968722e-04 -2.6608055356589082e+00
1.9062269909031841e+14 6.0553457286744697e-04 -2.6618399660956160e+00
1.9069226941845353e+14 5.9041364348315362e-04 -2.6628831138632689e+00
1.9076183974658869e+14 5.7537405988599517e-04 -2.6639350594603823e+00
1.9083141007472384e+14 5.6041568380036419e-04 -2.6649958479616020e+00
1.9090098040285900e+14 5.4553837608521184e-04 -2.6660654841213698e+00
1.9097055073099416e+14 5.3074199450763710e-04 -2.6671439271273387e+00
1.9104012105912931e+14 5.1602639153554004e-04 -2.6682310849850301e+00
1.9110969138726447e+14 5.0139141219587889e-04 -2.6693268084453892e+00
1.9117926171539962e+14 4.8683689200011530e-04 -2.6704308843833089e+00
1.9124883204353475e+14 4.7236265496530642e-04 -2.6715430285307118e+00
1.9131840237166991e+14 4.5796851174867464e-04 -2.6726628773910743e+00
1.9138797269980506e+14 4.4365425791327215e-04 -2.6737899792078896e+00
1.9145754302794022e+14 4.2941967233380240e-04 -2.6749237836812010e+00
1.9152711335607538e+14 4.1526451577921062e-04 -2.6760636302318690e+00
1.9159668368421053e+14 4.0118852965729401e-04 -2.6772087343609074e+00
1.9166625401234569e+14 3.8719143495884292e-04 -2.6783581716915781e+00
1.9173582434048084e+14 3.7327293139348188e-04 -2.6795108590621615e+00
1.9180539466861597e+14 3.5943269674692635e-04 -2.6806655319048427e+00
1.9187496499675112e+14 3.4567038643637819e-04 -2.6818207168578656e+00
1.9194453532488628e+14 3.3198563330669509e-04 -2.6829746983664697e+00
1.9201410565302144e+14 3.1837804764333092e-04 -2.6841254774154564e+00
1.9208367598115659e+14 3.0484721741065628e-04 -2.6852707201440214e+00
1.9215324630929175e+14 2.9139270873210628e-04 -2.6864076931639449e+00
1.9222281663742691e+14 2.7801406658673194e-04 -2.6875331813173098e+00
1.9229238696556206e+14 2.6471081574286077e-04 -2.6886433819172244e+00
1.9236195729369719e+14 2.5148246191511648e-04 -2.6897337673674433e+00
1.9243152762183234e+14 2.3832849315870555e-04 -2.6907989043458249e+00
1.9250109794996750e+14 2.2524838148360666e-04 -2.6918322127815122e+00
1.9257066827810266e+14 2.1224158472252645e-04 -2.6928256400117947e+00
1.9264023860623781e+14 1.9930754865125599e-04 -2.6937692131723621e+00
1.9270980893437297e+14 1.8644570940371224e-04 -2.6946504135370257e+00
1.9277937926250812e+14 1.7365549624530422e-04 -2.6954532846163959e+00
1.9284894959064328e+14 1.6093633481358059e-04 -2.6961571322236275e+00
1.9291851991877844e+14 1.4828765100932697e-04 -2.6967345814556714e+00
1.9298809024691356e+14 1.3570887590470384e-04 -2.6971485867398330e+00
1.9305766057504872e+14 1.2319945228426445e-04 -2.6973476732188764e+00
1.9312723090318388e+14 1.1075884403630626e-04 -2.6972580567710391e+00
1.9319680123131903e+14 9.8386550800507800e-05 -2.6967699630571182e+00
1.9326637155945419e+14 8.6082133025436702e-05 -2.6957124697621904e+00
1.9333594188758934e+14 7.3845259258336108e-05 -2.6938038205713357e+00
1.9340551221572450e+14 6.1675805957917560e-05 -2.6905439110928224e+00
1.9347508254385966e+14 4.9574098382807885e-05 -2.6849515815891074e+00
1.9354465287199478e+14 3.7541605615774013e-05 -2.6748028557549191e+00
1.9361422320012994e+14 2.5583562697614763e-05 -2.6537544618444828e+00
1.9368379352826509e+14 1.3725117351831076e-05 -2.5936815748615234e+00
1.9375336385640025e+14 2.5249162916299673e-06 -1.9247999360685573e+00
1.9382293418453541e+14 1.0198138460625907e-05 2.3274651494002255e-01
1.9389250451267056e+14 2.1836263790504366e-05 3.2693158823470087e-01
1.9396207484080572e+14 3.3473351631394435e-05 3.5428890138693508e-01
1.9403164516894088e+14 4.5062426082732156e-05 3.6661937991066562e-01
1.9410121549707600e+14 5.6595447539124205e-05 3.7319153119640541e-01
1.9417078582521116e+14 6.8070115003327435e-05 3.7695129615597395e-01
1.9424035615334631e+14 7.9485668404846407e-05 3.7912701284803069e-01
1.9430992648148147e+14 9.0841894579671401e-05 3.8032178709658854e-01
1.9437949680961662e+14 1.0213880682829237e-04 3.8086632005264226e-01
1.9444906713775178e+14 1.1337652003582002e-04 3.8095704592356017e-01
1.9451863746588694e+14 1.2455519541071510e-04 3.8071794536885173e-01
1.9458820779402209e+14 1.3567501386730569e-04 3.8023108336074768e-01
1.9465777812215725e+14 1.4673616254997599e-04 3.7955289704606865e-01
1.9472734845029238e+14 1.5773882795673452e-04 3.7872343171038997e-01
1.9479691877842753e+14 1.6868319260327655e-04 3.7777184743618913e-01
1.9486648910656269e+14 1.7956943374671655e-04 3.7671984278629084e-01
