["port 1","LEFT"]
["port 2","LEFT"]
["port 3","LEFT"]
["port 4","RIGHT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(100, 3)
1.9034441777777778e+14 7.0741035855995170e-04 -2.6938477400182004e+00
1.9041398810591294e+14 6.9247754839079419e-04 -2.6940208754502888e+00
1.9048355843404809e+14 6.7759283463277031e-04 -2.6941295097646143e+00
1.9055312876218325e+14 6.6275532914869149e-04 -2.6941706661892866e+00
1.9062269909031841e+14 6.4796418682825665e-04 -2.6941411496542114e+00
1.9069226941845353e+14 6.3321860641702625e-04 -2.6940375210560656e+00
1.9076183974658869e+14 6.1851783135857472e-04 -2.6938560680274071e+00
1.9083141007472384e+14 6.0386115066959260e-04 -2.6935927717462378e+00
1.9090098040285900e+14 5.8924789984858496e-04 -2.6932432690458294e+00
1.9097055073099416e+14 5.7467746183713407e-04 -2.6928028091138452e+00
1.9104012105912931e+14 5.6014926805007153e-04 -2.6922662038278529e+00
1.9110969138726447e+14 5.4566279949041314e-04 -2.6916277706340543e+00
1.9117926171539962e+14 5.3121758798455097e-04 -2.6908812666255506e+00
1.9124883204353475e+14 5.1681321754897631e-04 -2.6900198122096195e+00
1.9131840237166991e+14 5.0244932594355651e-04 -2.6890358023984393e+00
1.9138797269980506e+14 4.8812560643812975e-04 -2.6879208033247410e+00
1.9145754302794022e+14 4.7384180985962253e-04 -2.6866654310584743e+00
1.9152711335607538e+14 4.5959774696578774e-04 -2.6852592090451730e+00
1.9159668368421053e+14 4.4539329125368733e-04 -2.6836903997184809e+00
1.9166625401234569e+14 4.3122838228063339e-04 -2.6819458046262397e+00
1.9173582434048084e+14 4.1710302962979221e-04 -2.6800105259799185e+00
1.9180539466861597e+14 4.0301731769230316e-04 -2.6778676807597908e+00
1.9187496499675112e+14 3.8897141145902218e-04 -2.6754980558921164e+00
1.9194453532488628e+14 3.7496556358634556e-04 -2.6728796900205896e+00
1.9201410565302144e+14 3.6100012308044920e-04 -2.6699873628746662e+00
1.9208367598115659e+14 3.4707554603737636e-04 -2.6667919677505716e+00
1.9215324630929175e+14 3.3319240903329606e-04 -2.6632597346256124e+00
1.9222281663742691e+14 3.1935142592750523e-04 -2.6593512610613357e+00
1.9229238696556206e+14 3.0555346913508301e-04 -2.6550202931649740e+00
1.9236195729369719e+14 2.9179959678602411e-04 -2.6502121785867083e+00
1.9243152762183234e+14 2.7809108772201629e-04 -2.6448618842910769e+00
1.9250109794996750e+14 2.6442948705494976e-04 -2.6388914303835462e+00
1.9257066827810266e+14 2.5081666613986235e-04 -2.6322065303857771e+00
1.9264023860623781e+14 2.3725490248124656e-04 -2.6246921388686526e+00
1.9270980893437297e+14 2.2374698763278608e-04 -2.6162064721859015e+00
1.9277937926250812e+14 2.1029637506839494e-04 -2.6065728618528867e+00
1.9284894959064328e+14 1.9690738616039228e-04 -2.5955684775279502e+00
1.9291851991877844e+14 1.8358550235409807e-04 -2.5829084431325517e+00
1.9298809024691356e+14 1.7033778807799639e-04 -2.5682230323976194e+00
1.9305766057504872e+14 1.5717351687023743e-04 -2.5510242328976762e+00
1.9312723090318388e+14 1.4410512217373031e-04 -2.5306555761715877e+00
1.9319680123131903e+14 1.3114968285222090e-04 -2.5062149317119755e+00
1.9326637155945419e+14 1.1833131966270897e-04 -2.4764324013479730e+00
1.9333594188758934e+14 1.0568520249984137e-04 -2.4394715560312972e+00
1.9340551221572450e+14 9.3264522867981449e-05 -2.3925965071984958e+00
1.9347508254385966e+14 8.1153155882292236e-05 -2.3316007885216110e+00
1.9354465287199478e+14 6.9489654215970946e-05 -2.2498205678904917e+00
1.9361422320012994e+14 5.8514219322502606e-05 -2.1365047326561317e+00
1.9368379352826509e+14 4.8660039823912876e-05 -1.9747014011251378e+00
1.9375336385640025e+14 4.0707181643428531e-05 -1.7416536093887480e+00
1.9382293418453541e+14 3.5892750260305455e-05 -1.4242058476169921e+00
1.9389250451267056e+14 3.5467405787213887e-05 -1.0590858752782282e+00
1.9396207484080572e+14 3.9527842798208368e-05 -7.3013413479703326e-01
1.9403164516894088e+14 4.6884998491799354e-05 -4.8423140830167416e-01
1.9410121549707600e+14 5.6227274018084308e-05 -3.1296836087542879e-01
1.9417078582521116e+14 6.6697889862492790e-05 -1.9340417380266897e-01
1.9424035615334631e+14 7.7818340765727125e-05 -1.0750737254768092e-01
1.9430992648148147e+14 8.9324595396594129e-05 -4.3710243629479763e-02
1.9437949680961662e+14 1.0106547922250523e-04 5.1544446394195982e-03
1.9444906713775178e+14 1.1295010879092001e-04 4.3592935172600954e-02
1.9451863746588694e+14 1.2492115704457304e-04 7.4521865048508037e-02
1.9458820779402209e+14 1.3694084499073998e-04 9.9889589996207312e-02
1.9465777812215725e+14 1.4898328510851811e-04 1.2103741605946088e-01
1.9472734845029238e+14 1.6103011160257532e-04 1.3891436752580164e-01
1.9479691877842753e+14 1.7306788365411754e-04 1.5420853535031132e-01
1.9486648910656269e+14 1.8508648485146548e-04 1.6742976631076528e-01
1.9493605943469784e+14 1.9707810393054952e-04 1.7896317738354145e-01
1.9500562976283300e+14 2.0903656662009092e-04 1.8910468740597894e-01
1.9507520009096816e+14 2.2095688620986568e-04 1.9808516831913084e-01
1.9514477041910331e+14 2.3283495423724723e-04 2.0608721511008124e-01
1.9521434074723847e+14 2.4466732322340822e-04 2.1325701822386622e-01
1.9528391107537359e+14 2.5645105124477485e-04 2.1971291848184044e-01
1.9535348140350875e+14 2.6818358892569377e-04 2.2555167118435868e-01
1.9542305173164391e+14 2.7986269604606716e-04 2.3085310071273141e-01
1.9549262205977906e+14 2.9148637921851692e-04 2.3568360589889917e-01
1.9556219238791422e+14 3.0305284474104691e-04 2.4009883267169593e-01
1.9563176271604938e+14 3.1456046257450238e-04 2.4414573505032364e-01
1.9570133304418453e+14 3.2600773855887726e-04 2.4786418119191087e-01
1.9577090337231969e+14 3.3739329281140464e-04 2.5128821712959326e-01
1.9584047370045481e+14 3.4871584281409481e-04 2.5444707011430073e-01
1.9591004402858997e+14 3.5997419009237358e-04 2.5736595194015371e-01
1.9597961435672512e+14 3.7116720968025059e-04 2.6006670712397478e-01
1.9604918468486028e+14 3.8229384174581278e-04 2.6256833974896893e-01
1.9611875501299544e+14 3.9335308492309491e-04 2.6488744463441349e-01
1.9618832534113059e+14 4.0434399100100320e-04 2.6703856240802998e-01
1.9625789566926575e+14 4.1526566068479697e-04 2.6903447376123441e-01
1.9632746599740091e+14 4.2611724022377452e-04 2.7088644461871664e-01
1.9639703632553603e+14 4.3689791874175504e-04 2.7260443154532382e-01
1.9646660665367119e+14 4.4760692612698957e-04 2.7419725472123713e-01
1.9653617698180634e+14 4.5824353139460193e-04 2.7567274425147986e-01
1.9660574730994150e+14 4.6880704141913571e-04 2.7703786456149138e-01
1.9667531763807666e+14 4.7929679998323242e-04 2.7829882055017108e-01
1.9674488796621181e+14 4.8971218708397787e-04 2.7946114859933879e-01
1.9681445829434697e+14 5.0005261844449794e-04 2.8052979487698965e-01
1.9688402862248212e+14 5.1031754521090728e-04 2.8150918299044525e-01
1.9695359895061725e+14 5.2050645378518055e-04 2.8240327261373094e-01
1.9702316927875241e+14 5.3061886578985177e-04 2.8321561049450455e-01
1.9709273960688756e+14 5.4065433811492137e-04 2.8394937498914380e-01
1.9716230993502272e+14 5.5061246306846760e-04 2.8460741503495141e-01
1.9723188026315788e+14 5.6049286857592126e-04 2.8519228439168276e-01
("port 1","mode 1",1,"port 2",1,"transmission")
(100, 3)
1.9034441777777778e+14 6.2166737357034679e-06 -2.0653432925118116e+00
1.9041398810591294e+14 6.1502193424380423e-06 -2.0412097239270031e+00
1.9048355843404809e+14 6.0842664249906665e-06 -2.0167082991022633e+00
1.9055312876218325e+14 6.0188727056310350e-06 -1.9918361800876048e+00
1.9062269909031841e+14 5.9540967159097188e-06 -1.9665907657080779e+00
1.9069226941845353e+14 5.8899977092759180e-06 -1.9409697372801094e+00
1.9076183974658869e+14 5.8266355656899299e-06 -1.9149711073163063e+00
1.9083141007472384e+14 5.7640706875315340e-06 -1.8885932711424533e+00
1.9090098040285900e+14 5.7023638861346667e-06 -1.8618350612846182e+00
1.9097055073099416e+14 5.6415762582996078e-06 -1.8346958044234265e+00
1.9104012105912931e+14 5.5817690521961174e-06 -1.8071753806379780e+00
1.9110969138726447e+14 5.5230035221353137e-06 -1.7792742845831890e+00
1.9117926171539962e+14 5.4653407717772033e-06 -1.7509936881525419e+00
1.9124883204353475e+14 5.4088415854633120e-06 -1.7223355040871593e+00
1.9131840237166991e+14 5.3535662474870193e-06 -1.6933024498951335e+00
1.9138797269980506e+14 5.2995743493055672e-06 -1.6638981113388478e+00
1.9145754302794022e+14 5.2469245848459986e-06 -1.6341270046563454e+00
1.9152711335607538e+14 5.1956745343209774e-06 -1.6039946365762729e+00
1.9159668368421053e+14 5.1458804371761035e-06 -1.5735075611033451e+00
1.9166625401234569e+14 5.0975969550726324e-06 -1.5426734319723023e+00
1.9173582434048084e+14 5.0508769260810676e-06 -1.5115010495975651e+00
1.9180539466861597e+14 5.0057711115740405e-06 -1.4800004013164811e+00
1.9187496499675112e+14 4.9623279375854505e-06 -1.4481826936965037e+00
1.9194453532488628e+14 4.9205932327379105e-06 -1.4160603756969405e+00
1.9201410565302144e+14 4.8806099651126503e-06 -1.3836471515166333e+00
1.9208367598115659e+14 4.8424179807119032e-06 -1.3509579820549655e+00
1.9215324630929175e+14 4.8060537464395069e-06 -1.3180090740240615e+00
1.9222281663742691e+14 4.7715501006861526e-06 -1.2848178559266901e+00
1.9229238696556206e+14 4.7389360147964219e-06 -1.2514029403141016e+00
1.9236195729369719e+14 4.7082363687604881e-06 -1.2177840719821029e+00
1.9243152762183234e+14 4.6794717445019617e-06 -1.1839820620295058e+00
1.9250109794996750e+14 4.6526582400659606e-06 -1.1500187080147652e+00
1.9257066827810266e+14 4.6278073078620215e-06 -1.1159167007460595e+00
1.9264023860623781e+14 4.6049256198949441e-06 -1.0816995185724383e+00
1.9270980893437297e+14 4.5840149625705312e-06 -1.0473913103491841e+00
1.9277937926250812e+14 4.5650721632958479e-06 -1.0130167685525127e+00
1.9284894959064328e+14 4.5480890506020681e-06 -9.7860099428590619e-01
1.9291851991877844e+14 4.5330524489874915e-06 -9.4416935613772535e-01
1.9298809024691356e+14 4.5199442091163538e-06 -9.0974734503845012e-01
1.9305766057504872e+14 4.5087412733975268e-06 -8.7536042736409903e-01
1.9312723090318388e+14 4.4994157763618577e-06 -8.4103389860124234e-01
1.9319680123131903e+14 4.4919351786538328e-06 -8.0679273985669209e-01
1.9326637155945419e+14 4.4862624329006372e-06 -7.7266147942652030e-01
1.9333594188758934e+14 4.4823561791723924e-06 -7.3866406148858432e-01
1.9340551221572450e+14 4.4801709673441412e-06 -7.0482372378457470e-01
1.9347508254385966e+14 4.4796575032286169e-06 -6.7116288591426476e-01
1.9354465287199478e+14 4.4807629151087978e-06 -6.3770304957891244e-01
1.9361422320012994e+14 4.4834310370743178e-06 -6.0446471180608408e-01
1.9368379352826509e+14 4.4876027054494950e-06 -5.7146729187250356e-01
1.9375336385640025e+14 4.4932160646097209e-06 -5.3872907231549549e-01
1.9382293418453541e+14 4.5002068785119707e-06 -5.0626715412452572e-01
1.9389250451267056e+14 4.5085088444554628e-06 -4.7409742590856035e-01
1.9396207484080572e+14 4.5180539057376640e-06 -4.4223454658461653e-01
1.9403164516894088e+14 4.5287725602019938e-06 -4.1069194089601979e-01
1.9410121549707600e+14 4.5405941619302036e-06 -3.7948180689877359e-01
1.9417078582521116e+14 4.5534472136821092e-06 -3.4861513439173003e-01
1.9424035615334631e+14 4.5672596480690768e-06 -3.1810173317021229e-01
1.9430992648148147e+14 4.5819590957337413e-06 -2.8795026991494260e-01
1.9437949680961662e+14 4.5974731392671928e-06 -2.5816831249137717e-01
1.9444906713775178e+14 4.6137295518318758e-06 -2.2876238044250932e-01
1.9451863746588694e+14 4.6306565198544546e-06 -1.9973800048256038e-01
1.9458820779402209e+14 4.6481828494173693e-06 -1.7109976585326112e-01
1.9465777812215725e+14 4.6662381562385527e-06 -1.4285139847611961e-01
1.9472734845029238e+14 4.6847530394054730e-06 -1.1499581291466841e-01
