["port 1","LEFT"]
["port 2","LEFT"]
["port 3","LEFT"]
["port 4","RIGHT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(100, 3)
1.9034441777777778e+14 6.0511544537333016e-04 -2.6653190677942513e+00
1.9041398810591294e+14 5.9225269308789538e-04 -2.6649789509600561e+00
1.9048355843404809e+14 5.7942803668396532e-04 -2.6645531828261615e+00
1.9055312876218325e+14 5.6664095905890172e-04 -2.6640379012766995e+00
1.9062269909031841e+14 5.5389099170123071e-04 -2.6634289351828544e+00
1.9069226941845353e+14 5.4117771540160482e-04 -2.6627217681376680e+00
1.9076183974658869e+14 5.2850076102976741e-04 -2.6619114973186648e+00
1.9083141007472384e+14 5.1585981036669022e-04 -2.6609927867415943e+00
1.9090098040285900e+14 5.0325459704839636e-04 -2.6599598139481566e+00
1.9097055073099416e+14 4.9068490760908513e-04 -2.6588062090866793e+00
1.9104012105912931e+14 4.7815058267600244e-04 -2.6575249850468365e+00
1.9110969138726447e+14 4.6565151833477872e-04 -2.6561084571207547e+00
1.9117926171539962e+14 4.5318766771620283e-04 -2.6545481502621993e+00
1.9124883204353475e+14 4.4075904283864115e-04 -2.6528346917347778e+00
1.9131840237166991e+14 4.2836571677936790e-04 -2.6509576863116391e+00
1.9138797269980506e+14 4.1600782623246735e-04 -2.6489055707053617e+00
1.9145754302794022e+14 4.0368557454936493e-04 -2.6466654430558560e+00
1.9152711335607538e+14 3.9139923536368981e-04 -2.6442228623786002e+00
1.9159668368421053e+14 3.7914915693955696e-04 -2.6415616115977056e+00
1.9166625401234569e+14 3.6693576739352729e-04 -2.6386634163138685e+00
1.9173582434048084e+14 3.5475958102694629e-04 -2.6355076093093670e+00
1.9180539466861597e+14 3.4262120600005641e-04 -2.6320707282880265e+00
1.9187496499675112e+14 3.3052135370607101e-04 -2.6283260308721319e+00
1.9194453532488628e+14 3.1846085027027412e-04 -2.6242429064640724e+00
1.9201410565302144e+14 3.0644065072174998e-04 -2.6197861585486821e+00
1.9208367598115659e+14 2.9446185658565992e-04 -2.6149151231719121e+00
1.9215324630929175e+14 2.8252573783137797e-04 -2.6095825786061035e+00
1.9222281663742691e+14 2.7063376046520133e-04 -2.6037333866523400e+00
1.9229238696556206e+14 2.5878762146713867e-04 -2.5973027860228037e+00
1.9236195729369719e+14 2.4698929339948849e-04 -2.5902142304007909e+00
1.9243152762183234e+14 2.3524108185663580e-04 -2.5823766248017885e+00
1.9250109794996750e+14 2.2354570019563125e-04 -2.5736807580976206e+00
1.9257066827810266e+14 2.1190636776219772e-04 -2.5639946496409509e+00
1.9264023860623781e+14 2.0032694052560634e-04 -2.5531574111303263e+00
1.9270980893437297e+14 1.8881208701240104e-04 -2.5409710520806450e+00
1.9277937926250812e+14 1.7736752858153149e-04 -2.5271893981410471e+00
1.9284894959064328e+14 1.6600037256804645e-04 -2.5115028976259453e+00
1.9291851991877844e+14 1.5471958196834794e-04 -2.4935174834298599e+00
1.9298809024691356e+14 1.4353664970797816e-04 -2.4727247080271031e+00
1.9305766057504872e+14 1.3246658597011165e-04 -2.4484588705868569e+00
1.9312723090318388e+14 1.2152939513612164e-04 -2.4198344794503499e+00
1.9319680123131903e+14 1.1075233616062479e-04 -2.3856536544229625e+00
1.9326637155945419e+14 1.0017346521153141e-04 -2.3442673780342997e+00
1.9333594188758934e+14 8.9847320302820002e-05 -2.2933666477219927e+00
1.9340551221572450e+14 7.9854233627413366e-05 -2.2296719661069018e+00
1.9347508254385966e+14 7.0315770104117744e-05 -2.1484956221916915e+00
1.9354465287199478e+14 6.1420062956835686e-05 -2.0432231718771354e+00
1.9361422320012994e+14 5.3460723942407757e-05 -1.9050655689403533e+00
1.9368379352826509e+14 4.6884175770284816e-05 -1.7243472317582798e+00
1.9375336385640025e+14 4.2302970686483859e-05 -1.4961349725633679e+00
1.9382293418453541e+14 4.0362404371161160e-05 -1.2313642559289220e+00
1.9389250451267056e+14 4.1396175187209575e-05 -9.6187028179949174e-01
1.9396207484080572e+14 4.5164280104928025e-05 -7.2275411086548802e-01
1.9403164516894088e+14 5.1032185627529937e-05 -5.3036502847066136e-01
1.9410121549707600e+14 5.8340844755319353e-05 -3.8254204690974347e-01
1.9417078582521116e+14 6.6591745371190523e-05 -2.7001478579203464e-01
1.9424035615334631e+14 7.5453188434551028e-05 -1.8354725581856285e-01
1.9430992648148147e+14 8.4712734623620817e-05 -1.1598484965976114e-01
1.9437949680961662e+14 9.4233858474183915e-05 -6.2212677302313286e-02
1.9444906713775178e+14 1.0392697050503249e-04 -1.8649857675834935e-02
1.9451863746588694e+14 1.1373166981394038e-04 1.7218211498558244e-02
1.9458820779402209e+14 1.2360606924132977e-04 4.7180323843728320e-02
1.9465777812215725e+14 1.3352031684974442e-04 7.2530256090145295e-02
1.9472734845029238e+14 1.4345258591144205e-04 9.4220235199897806e-02
1.9479691877842753e+14 1.5338653392702557e-04 1.1296314936051212e-01
1.9486648910656269e+14 1.6330965327969956e-04 1.2930134836054683e-01
1.9493605943469784e+14 1.7321217547535271e-04 1.4365362902383755e-01
1.9500562976283300e+14 1.8308632707321579e-04 1.5634783568911884e-01
1.9507520009096816e+14 1.9292581412042040e-04 1.6764384458065337e-01
1.9514477041910331e+14 2.0272545821709844e-04 1.7775002290530209e-01
1.9521434074723847e+14 2.1248093521602303e-04 1.8683519130960441e-01
1.9528391107537359e+14 2.2218858468865037e-04 1.9503744044712151e-01
1.9535348140350875e+14 2.3184526900541931e-04 2.0247071471931727e-01
1.9542305173164391e+14 2.4144826776883966e-04 2.0922978901737091e-01
1.9549262205977906e+14 2.5099519779601986e-04 2.1539407386167506e-01
1.9556219238791422e+14 2.6048395182247359e-04 2.2103055580879952e-01
1.9563176271604938e+14 2.6991265108572350e-04 2.2619609225185003e-01
1.9570133304418453e+14 2.7927960832891725e-04 2.3093921898568043e-01
1.9577090337231969e+14 2.8858329871407130e-04 2.3530158632954012e-01
1.9584047370045481e+14 2.9782233677450222e-04 2.3931910940207701e-01
1.9591004402858997e+14 3.0699545806764318e-04 2.4302289645178346e-01
1.9597961435672512e+14 3.1610150445832499e-04 2.4644000333376720e-01
1.9604918468486028e+14 3.2513941228424484e-04 2.4959405094981471e-01
1.9611875501299544e+14 3.3410820279360348e-04 2.5250573352883088e-01
1.9618832534113059e+14 3.4300697438694220e-04 2.5519323972441632e-01
1.9625789566926575e+14 3.5183489632664028e-04 2.5767260329782610e-01
1.9632746599740091e+14 3.6059120360951575e-04 2.5995799678229436e-01
1.9639703632553603e+14 3.6927519280361304e-04 2.6206197865140723e-01
1.9646660665367119e+14 3.7788621865616242e-04 2.6399570227183411e-01
1.9653617698180634e+14 3.8642369134190370e-04 2.6576909343519073e-01
1.9660574730994150e+14 3.9488707424084645e-04 2.6739100179187886e-01
1.9667531763807666e+14 4.0327588214418076e-04 2.6886933057747536e-01
1.9674488796621181e+14 4.1158967982336066e-04 2.7021114818689956e-01
1.9681445829434697e+14 4.1982808090073925e-04 2.7142278448268697e-01
1.9688402862248212e+14 4.2799074695875727e-04 2.7250991424755072e-01
1.9695359895061725e+14 4.3607738687149588e-04 2.7347762972572548e-01
1.9702316927875241e+14 4.4408775629342542e-04 2.7433050393223118e-01
1.9709273960688756e+14 4.5202165730882059e-04 2.7507264604025161e-01
1.9716230993502272e+14 4.5987893818403246e-04 2.7570775000982223e-01
1.9723188026315788e+14 4.6765949323227131e-04 2.7623913745238521e-01
("port 1","mode 1",1,"port 2",1,"transmission")
(100, 3)
1.9034441777777778e+14 6.7194602350823914e-06 -2.1355017649923922e+00
1.9041398810591294e+14 6.6668833740937061e-06 -2.1110042922376269e+00
1.9048355843404809e+14 6.6145097917413550e-06 -2.0861821569580226e+00
1.9055312876218325e+14 6.5623980680650270e-06 -2.0610344843937383e+00
1.9062269909031841e+14 6.5106073865948173e-06 -2.0355606131584993e+00
1.9069226941845353e+14 6.4591974508000605e-06 -2.0097601280504276e+00
1.9076183974658869e+14 6.4082283944721550e-06 -1.9836328942147456e+00
1.9083141007472384e+14 6.3577606856529751e-06 -1.9571790925434833e+00
1.9090098040285900e+14 6.3078550237181156e-06 -1.9303992561571752e+00
1.9097055073099416e+14 6.2585722292785074e-06 -1.9032943077857207e+00
1.9104012105912931e+14 6.2099731266009741e-06 -1.8758655978214842e+00
1.9110969138726447e+14 6.1621184183280816e-06 -1.8481149427782260e+00
1.9117926171539962e+14 6.1150685523334087e-06 -1.8200446638468788e+00
1.9124883204353475e+14 6.0688835806392504e-06 -1.7916576251971046e+00
1.9131840237166991e+14 6.0236230104278368e-06 -1.7629572716274748e+00
1.9138797269980506e+14 5.9793456472672158e-06 -1.7339476651286632e+00
1.9145754302794022e+14 5.9361094308294802e-06 -1.7046335198813305e+00
1.9152711335607538e+14 5.8939712634730978e-06 -1.6750202351779588e+00
1.9159668368421053e+14 5.8529868322386450e-06 -1.6451139257233851e+00
1.9166625401234569e+14 5.8132104249486526e-06 -1.6149214487519117e+00
1.9173582434048084e+14 5.7746947412430623e-06 -1.5844504273762834e+00
1.9180539466861597e+14 5.7374906995880187e-06 -1.5537092695886858e+00
1.9187496499675112e+14 5.7016472414218016e-06 -1.5227071823353264e+00
1.9194453532488628e+14 5.6672111337699591e-06 -1.4914541801094479e+00
1.9201410565302144e+14 5.6342267718314289e-06 -1.4599610875468172e+00
1.9208367598115659e+14 5.6027359831640698e-06 -1.4282395355527084e+00
1.9215324630929175e+14 5.5727778352179962e-06 -1.3963019505626857e+00
1.9222281663742691e+14 5.5443884480778248e-06 -1.3641615366178494e+00
1.9229238696556206e+14 5.5176008143487024e-06 -1.3318322500342108e+00
1.9236195729369719e+14 5.4924446281498001e-06 -1.2993287665544264e+00
1.9243152762183234e+14 5.4689461252147023e-06 -1.2666664409966524e+00
1.9250109794996750e+14 5.4471279360341621e-06 -1.2338612595375937e+00
1.9257066827810266e+14 5.4270089539521053e-06 -1.2009297849124683e+00
1.9264023860623781e+14 5.4086042199652113e-06 -1.1678890949447074e+00
1.9270980893437297e+14 5.3919248258625232e-06 -1.1347567149568600e+00
1.9277937926250812e+14 5.3769778371414226e-06 -1.1015505447421172e+00
1.9284894959064328e+14 5.3637662369043238e-06 -1.0682887808978765e+00
1.9291851991877844e+14 5.3522888916770275e-06 -1.0349898354165670e+00
1.9298809024691356e+14 5.3425405398322970e-06 -1.0016722515270085e+00
1.9305766057504872e+14 5.3345118029697652e-06 -9.6835461783148657e-01
1.9312723090318388e+14 5.3281892202991360e-06 -9.3505548182982290e-01
1.9319680123131903e+14 5.3235553057698116e-06 -9.0179326393555725e-01
1.9326637155945419e+14 5.3205886273455758e-06 -8.6858617307329555e-01
1.9333594188758934e+14 5.3192639075585764e-06 -8.3545212491703214e-01
1.9340551221572450e+14 5.3195521441640659e-06 -8.0240866375978626e-01
1.9347508254385966e+14 5.3214207494866088e-06 -7.6947288892962518e-01
1.9354465287199478e+14 5.3248337068146656e-06 -7.3666138655902713e-01
1.9361422320012994e+14 5.3297517420227198e-06 -7.0399016740464027e-01
1.9368379352826509e+14 5.3361325084642615e-06 -6.7147461127889219e-01
1.9375336385640025e+14 5.3439307830617285e-06 -6.3912941852670435e-01
1.9382293418453541e+14 5.3530986714882421e-06 -6.0696856884064565e-01
1.9389250451267056e+14 5.3635858202940674e-06 -5.7500528756784630e-01
1.9396207484080572e+14 5.3753396338804163e-06 -5.4325201953704194e-01
1.9403164516894088e+14 5.3883054942703225e-06 -5.1172041030812399e-01
1.9410121549707600e+14 5.4024269817110499e-06 -4.8042129463257965e-01
1.9417078582521116e+14 5.4176460943048685e-06 -4.4936469181951916e-01
1.9424035615334631e+14 5.4339034649428760e-06 -4.1855980761305095e-01
1.9430992648148147e+14 5.4511385740459352e-06 -3.8801504212130128e-01
1.9437949680961662e+14 5.4692899567374445e-06 -3.5773800328465033e-01
1.9444906713775178e+14 5.4882954032827497e-06 -3.2773552532859512e-01
1.9451863746588694e+14 5.5080921517948700e-06 -2.9801369163108427e-01
1.9458820779402209e+14 5.5286170724091271e-06 -2.6857786141850809e-01
1.9465777812215725e+14 5.5498068422595756e-06 -2.3943269970997641e-01
1.9472734845029238e+14 5.5715981108259167e-06 -2.1058220994265092e-01
