["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(100, 3)
1.9034441777777778e+14 4.6139073159726438e-04 -2.6098353533711949e+00
1.9041398810591294e+14 4.5023089441154079e-04 -2.6116404982368158e+00
1.9048355843404809e+14 4.3914900342672999e-04 -2.6134716065320895e+00
1.9055312876218325e+14 4.2814477569592219e-04 -2.6153290395971354e+00
1.9062269909031841e+14 4.1721791848919936e-04 -2.6172131682999313e+00
1.9069226941845353e+14 4.0636812909764956e-04 -2.6191243748556854e+00
1.9076183974658869e+14 3.9559509466817298e-04 -2.6210630549408616e+00
1.9083141007472384e+14 3.8489849204335013e-04 -2.6230296201563728e+00
1.9090098040285900e+14 3.7427798763590552e-04 -2.6250245009128719e+00
1.9097055073099416e+14 3.6373323730632008e-04 -2.6270481497534246e+00
1.9104012105912931e+14 3.5326388627199490e-04 -2.6291010452847350e+00
1.9110969138726447e+14 3.4286956903454110e-04 -2.6311836967328444e+00
1.9117926171539962e+14 3.3254990932193331e-04 -2.6332966493034280e+00
1.9124883204353475e+14 3.2230452006146317e-04 -2.6354404904806787e+00
1.9131840237166991e+14 3.1213300336312139e-04 -2.6376158574344104e+00
1.9138797269980506e+14 3.0203495053187415e-04 -2.6398234458163672e+00
1.9145754302794022e+14 2.9200994209867346e-04 -2.6420640201440571e+00
1.9152711335607538e+14 2.8205754787381722e-04 -2.6443384262369114e+00
1.9159668368421053e+14 2.7217732702201772e-04 -2.6466476060714861e+00
1.9166625401234569e+14 2.6236882815965741e-04 -2.6489926156524484e+00
1.9173582434048084e+14 2.5263158947794304e-04 -2.6513746466635353e+00
1.9180539466861597e+14 2.4296513888342640e-04 -2.6537950527549117e+00
1.9187496499675112e+14 2.3336899416842553e-04 -2.6562553817808174e+00
1.9194453532488628e+14 2.2384266320160027e-04 -2.6587574155093328e+00
1.9201410565302144e+14 2.1438564415044396e-04 -2.6613032189663173e+00
1.9208367598115659e+14 2.0499742572198032e-04 -2.6638952021374913e+00
1.9215324630929175e+14 1.9567748744242697e-04 -2.6665361979806304e+00
1.9222281663742691e+14 1.8642529996261455e-04 -2.6692295617523447e+00
1.9229238696556206e+14 1.7724032540669839e-04 -2.6719792989699287e+00
1.9236195729369719e+14 1.6812201775691588e-04 -2.6747902320310981e+00
1.9243152762183234e+14 1.5906982329780256e-04 -2.6776682198158492e+00
1.9250109794996750e+14 1.5008318112014250e-04 -2.6806204510729725e+00
1.9257066827810266e+14 1.4116152371675543e-04 -2.6836558421760133e+00
1.9264023860623781e+14 1.3230427768778216e-04 -2.6867855854349232e+00
1.9270980893437297e+14 1.2351086461444538e-04 -2.6900239187165367e+00
1.9277937926250812e+14 1.1478070216439422e-04 -2.6933892282702332e+00
1.9284894959064328e+14 1.0611320556448790e-04 -2.6969056662605135e+00
1.9291851991877844e+14 9.7507789619655740e-05 -2.7006055866109047e+00
1.9298809024691356e+14 8.8963871664783927e-05 -2.7045333270155618e+00
1.9305766057504872e+14 8.0480876055448428e-05 -2.7087512928196094e+00
1.9312723090318388e+14 7.2058241452124347e-05 -2.7133501619191587e+00
