["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(100, 3)
1.9034441777777778e+14 6.6666176949119649e-04 -2.6586657992453349e+00
1.9041398810591294e+14 6.5123976279504519e-04 -2.6597064943785473e+00
1.9048355843404809e+14 6.3590135490699412e-04 -2.6607539071982953e+00
1.9055312876218325e+14 6.2064618483703455e-04 -2.6618078750774665e+00
1.9062269909031841e+14 6.0547389064298464e-04 -2.6628682165021957e+00
1.9069226941845353e+14 5.9038410935955787e-04 -2.6639347289788300e+00
1.9076183974658869e+14 5.7537647695257276e-04 -2.6650071866720784e+00
1.9083141007472384e+14 5.6045062826207625e-04 -2.6660853377161309e+00
1.9090098040285900e+14 5.4560619695283254e-04 -2.6671689011240236e+00
1.9097055073099416e+14 5.3084281547430734e-04 -2.6682575632634489e+00
1.9104012105912931e+14 5.1616011501414631e-04 -2.6693509737741032e+00
1.9110969138726447e+14 5.0155772546299493e-04 -2.6704487408722914e+00
1.9117926171539962e+14 4.8703527538147167e-04 -2.6715504258958789e+00
1.9124883204353475e+14 4.7259239196953358e-04 -2.6726555369426217e+00
1.9131840237166991e+14 4.5822870104332916e-04 -2.6737635214397555e+00
1.9138797269980506e+14 4.4394382701291245e-04 -2.6748737574134260e+00
1.9145754302794022e+14 4.2973739287006089e-04 -2.6759855431848480e+00
1.9152711335607538e+14 4.1560902017619031e-04 -2.6770980851500155e+00
1.9159668368421053e+14 4.0155832906129020e-04 -2.6782104832175455e+00
1.9166625401234569e+14 3.8758493822571338e-04 -2.6793217133531293e+00
1.9173582434048084e+14 3.7368846495122097e-04 -2.6804306065444350e+00
1.9180539466861597e+14 3.5986852511841040e-04 -2.6815358233095092e+00
1.9187496499675112e+14 3.4612473323580189e-04 -2.6826358225431046e+00
1.9194453532488628e+14 3.3245670247824199e-04 -2.6837288233010752e+00
1.9201410565302144e+14 3.1886404473708950e-04 -2.6848127574028329e+00
1.9208367598115659e+14 3.0534637069058138e-04 -2.6858852103827995e+00
1.9215324630929175e+14 2.9190328988763358e-04 -2.6869433470854660e+00
1.9222281663742691e+14 2.7853441085955264e-04 -2.6879838172176811e+00
1.9229238696556206e+14 2.6523934126162211e-04 -2.6890026341332147e+00
1.9236195729369719e+14 2.5201768805608644e-04 -2.6899950176487613e+00
1.9243152762183234e+14 2.3886905774758938e-04 -2.6909551877332452e+00
1.9250109794996750e+14 2.2579305669446183e-04 -2.6918760901713830e+00
1.9257066827810266e+14 2.1278929152071307e-04 -2.6927490265868670e+00
1.9264023860623781e+14 1.9985736967355274e-04 -2.6935631474192530e+00
1.9270980893437297e+14 1.8699690019440370e-04 -2.6943047448201227e+00
1.9277937926250812e+14 1.7420749479633499e-04 -2.6949562468391992e+00
1.9284894959064328e+14 1.6148876942790317e-04 -2.6954947545317243e+00
1.9291851991877844e+14 1.4884034657908576e-04 -2.6958898598660728e+00
1.9298809024691356e+14 1.3626185881396416e-04 -2.6961002950746402e+00
1.9305766057504872e+14 1.2375295433788476e-04 -2.6960686120171844e+00
1.9312723090318388e+14 1.1131330619432271e-04 -2.6957123933874128e+00
1.9319680123131903e+14 9.8942628130338557e-05 -2.6949090379665410e+00
1.9326637155945419e+14 8.6640703643330882e-05 -2.6934678782579580e+00
1.9333594188758934e+14 7.4407443075245948e-05 -2.6910753477982827e+00
1.9340551221572450e+14 6.2243006427388590e-05 -2.6871769849135485e+00
1.9347508254385966e+14 5.0148101256228867e-05 -2.6806912777197587e+00
1.9354465287199478e+14 3.8124837426437144e-05 -2.6691890421077309e+00
1.9361422320012994e+14 2.6179900406035841e-05 -2.6458509164459851e+00
1.9368379352826509e+14 1.4343364724421024e-05 -2.5815039355665608e+00
1.9375336385640025e+14 3.1388015771701681e-06 -2.0047063670460856e+00
1.9382293418453541e+14 9.6502100631278123e-06 1.9428921820856751e-01
1.9389250451267056e+14 2.1236759537901630e-05 3.1172074044846626e-01
1.9396207484080572e+14 3.2847848176958470e-05 3.4478611620139199e-01
1.9403164516894088e+14 4.4414444474739409e-05 3.5963168569699211e-01
1.9410121549707600e+14 5.5925141524677398e-05 3.6760238602794520e-01
1.9417078582521116e+14 6.7376673002166908e-05 3.7224185470158255e-01
