["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(100, 3)
1.9034441777777778e+14 6.6369163758381018e-04 -2.6587804218685038e+00
1.9041398810591294e+14 6.4832183466736657e-04 -2.6598318453794065e+00
1.9048355843404809e+14 6.3303651797562074e-04 -2.6608899761165152e+00
1.9055312876218325e+14 6.1783530989494972e-04 -2.6619546243343764e+00
1.9062269909031841e+14 6.0271783157474332e-04 -2.6630255797309377e+00
1.9069226941845353e+14 5.8768370288611030e-04 -2.6641026091993321e+00
1.9076183974658869e+14 5.7273254240157217e-04 -2.6651854542872679e+00
1.9083141007472384e+14 5.5786396736641020e-04 -2.6662738283035234e+00
1.9090098040285900e+14 5.4307759367829629e-04 -2.6673674129909672e+00
1.9097055073099416e+14 5.2837303587617297e-04 -2.6684658547299098e+00
1.9104012105912931e+14 5.1374990712082093e-04 -2.6695687601378237e+00
1.9110969138726447e+14 4.9920781919225764e-04 -2.6706756910077707e+00
1.9117926171539962e+14 4.8474638248427861e-04 -2.6717861584242337e+00
1.9124883204353475e+14 4.7036520600300192e-04 -2.6728996158997380e+00
1.9131840237166991e+14 4.5606389737686757e-04 -2.6740154513575272e+00
1.9138797269980506e+14 4.4184206286370091e-04 -2.6751329777081172e+00
1.9145754302794022e+14 4.2769930736664697e-04 -2.6762514217250595e+00
1.9152711335607538e+14 4.1363523445654189e-04 -2.6773699108538285e+00
1.9159668368421053e+14 3.9964944639953297e-04 -2.6784874574872206e+00
1.9166625401234569e+14 3.8574154419215476e-04 -2.6796029401192172e+00
1.9173582434048084e+14 3.7191112760245350e-04 -2.6807150806330435e+00
1.9180539466861597e+14 3.5815779522020420e-04 -2.6818224167761477e+00
1.9187496499675112e+14 3.4448114451729700e-04 -2.6829232685292341e+00
1.9194453532488628e+14 3.3088077192340159e-04 -2.6840156968492703e+00
1.9201410565302144e+14 3.1735627290685551e-04 -2.6850974525142650e+00
1.9208367598115659e+14 3.0390724208243506e-04 -2.6861659123950781e+00
1.9215324630929175e+14 2.9053327333378859e-04 -2.6872179991780030e+00
1.9222281663742691e+14 2.7723395996520910e-04 -2.6882500794795856e+00
1.9229238696556206e+14 2.6400889488723521e-04 -2.6892578331241483e+00
1.9236195729369719e+14 2.5085767085231988e-04 -2.6902360836789154e+00
1.9243152762183234e+14 2.3777988074403386e-04 -2.6911785760978146e+00
