["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(100, 3)
1.9034441777777778e+14 4.5829104489254334e-04 -2.6092075283572940e+00
1.9041398810591294e+14 4.4718811154017743e-04 -2.6110024040429769e+00
1.9048355843404809e+14 4.3616319648542249e-04 -2.6128224538541440e+00
1.9055312876218325e+14 4.2521601419434808e-04 -2.6146680288527682e+00
1.9062269909031841e+14 4.1434627060856470e-04 -2.6165394891119260e+00
1.9069226941845353e+14 4.0355366294934382e-04 -2.6184372053388998e+00
1.9076183974658869e+14 3.9283787954476427e-04 -2.6203615607617716e+00
1.9083141007472384e+14 3.8219859966589668e-04 -2.6223129533303151e+00
1.9090098040285900e+14 3.7163549338764133e-04 -2.6242917982962886e+00
1.9097055073099416e+14 3.6114822145567736e-04 -2.6262985311830334e+00
1.9104012105912931e+14 3.5073643517953589e-04 -2.6283336113071898e+00
1.9110969138726447e+14 3.4039977634188110e-04 -2.6303975258566683e+00
1.9117926171539962e+14 3.3013787712107064e-04 -2.6324907946952281e+00
1.9124883204353475e+14 3.1995036003838766e-04 -2.6346139760090725e+00
1.9131840237166991e+14 3.0983683791965263e-04 -2.6367676729505245e+00
1.9138797269980506e+14 2.9979691387325199e-04 -2.6389525415319985e+00
1.9145754302794022e+14 2.8983018129630461e-04 -2.6411692999460596e+00
1.9152711335607538e+14 2.7993622388938343e-04 -2.6434187397351856e+00
1.9159668368421053e+14 2.7011461569656227e-04 -2.6457017391347599e+00
1.9166625401234569e+14 2.6036492116433623e-04 -2.6480192791327437e+00
1.9173582434048084e+14 2.5068669522203816e-04 -2.6503724629318892e+00
1.9180539466861597e+14 2.4107948337796932e-04 -2.6527625395818735e+00
1.9187496499675112e+14 2.3154282184157407e-04 -2.6551909329714896e+00
1.9194453532488628e+14 2.2207623766331918e-04 -2.6576592775488055e+00
1.9201410565302144e+14 2.1267924890500063e-04 -2.6601694627140713e+00
1.9208367598115659e+14 2.0335136482063014e-04 -2.6627236883407037e+00
1.9215324630929175e+14 1.9409208607646511e-04 -2.6653245349897499e+00
1.9222281663742691e+14 1.8490090499002763e-04 -2.6679750533142235e+00
1.9229238696556206e+14 1.7577730580721625e-04 -2.6706788792654499e+00
1.9236195729369719e+14 1.6672076500958284e-04 -2.6734403841187273e+00
1.9243152762183234e+14 1.5773075167194379e-04 -2.6762648722386118e+00
1.9250109794996750e+14 1.4880672786866063e-04 -2.6791588453264201e+00
1.9257066827810266e+14 1.3994814915880345e-04 -2.6821303607283209e+00
1.9264023860623781e+14 1.3115446515479169e-04 -2.6851895254479450e+00
1.9270980893437297e+14 1.2242512023553619e-04 -2.6883491896611389e+00
1.9277937926250812e+14 1.1375955444192379e-04 -2.6916259406708405e+00
1.9284894959064328e+14 1.0515720467169792e-04 -2.6950415610601035e+00
1.9291851991877844e+14 9.6617506314699477e-05 -2.6986252250180254e+00
1.9298809024691356e+14 8.8139895637830167e-05 -2.7024169093747559e+00
1.9305766057504872e+14 7.9723813410181315e-05 -2.7064728824010866e+00
1.9312723090318388e+14 7.1368710774492240e-05 -2.7108749139621469e+00
1.9319680123131903e+14 6.3074059321075192e-05 -2.7157465248929014e+00
1.9326637155945419e+14 5.4839369691123493e-05 -2.7212834681889388e+00
1.9333594188758934e+14 4.6664228867176925e-05 -2.7278154652814375e+00
1.9340551221572450e+14 3.8548383138717080e-05 -2.7359442808199876e+00
